timestep,DouYuTV-SeaL,OmGiTzPauly,NorthernGriz,BergerBoi,Dszs,CtrlZee,SADEX,1000level,Bookinga,BigBeefyy,MoNKeY203tG,Ascholes,PurplePenguin9,34DTrueDamage,dinkeing,ImSoPhamcy,Ninjakirby,Sichuanxlg,Jingchita,AbelZz,xXtentacionXx,BNOISE,patrickmoneyy,heavychevyz7197,KCannon98,lzuizhengui0818,xiaogao13,Haten-Gu,Newblacen,Unity_Yi,WellSuited,HKR-iNexxT,A_Araujo,X3evolution,NoParkingHere,Sugar_Booger423,nide2Bxiaojiejie,Northidaho,zhuyi1993,ZZTYSR,SBSB123,Thee_Milk_Man,WuGangFeng,jinze,PPPIGFEET,g0f55,Alexande-999,Facktk,china_lml520ad,WalrusInHeat,HandsomeBi,FreshMelonBalls,NET_MANHDUNG2,Games_414_TQ1,LittleMoustache,SuccMeOffSki,Daerljgodi,SAOZISHUIZHENDUO,Corleone_Wu,LuToRious,chenpan007,Pis22,KrazyPortuguese,xuezhiqian717,WOJIAOLIGUAPI,Dinostoned,JoeyJoeman,UrGrandFather,Piece_of_Sht,Hcl211,BlackDpre,Vjolt,pdfjkkvjk,DjmikeC25,BuckFutt22,Summertime333,TONGLIANGZHI,Solayuki1,Weirdo7777,NameLessisME,ZachOnTitan,Reesman22,FantasticBoys,Kroy2005,IdiotWHJ,EnGliSh22,98888888kK,zd1994925,JoyFeng-,LowGe,TedHQW
411.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7110940496981923,0.7110940496981923,0.563618419360047,0.0,0.563618419360047,0.7119139050527666,0.7119139050527666,0.0,0.0,0.0,0.0,0.7229036273135491,0.7229036273135491,0.0,0.0,0.0,0.0,0.7018336624661756,0.0,0.0,0.0,0.0,0.0,0.581278274792504,0.581278274792504,0.0,0.0,0.7018336624661756,0.0,0.0,0.6249837338807299,0.0,0.0,0.0,0.0,0.0,0.6162900203300832,0.6162900203300832,0.6249837338807299
443.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.7119139050527666,0.7119139050527666,0.0,0.0,0.0,0.0,0.7229036273135491,0.7229036273135491,0.0,0.0,0.0,0.0,0.7018336624661756,0.0,0.0,0.0,0.0,0.0,0.581278274792504,0.581278274792504,0.0,0.0,0.7018336624661756,0.0,0.0,0.6249837338807299,0.0,0.0,0.0,0.0,0.0,0.6162900203300832,0.6162900203300832,0.6249837338807299
552.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.7119139050527666,0.7119139050527666,0.0,0.0,0.0,0.0,0.7229036273135491,0.7229036273135491,0.0,0.0,0.0,0.0,0.7018336624661756,0.0,0.0,0.0,0.0,0.0,0.581278274792504,0.581278274792504,0.0,0.0,0.7018336624661756,0.0,0.0,0.6249837338807299,0.0,0.0,0.0,0.0,0.0,0.591954307205157,0.591954307205157,0.6249837338807299
553.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.7119139050527666,0.7119139050527666,0.0,0.0,0.0,0.0,0.7229036273135491,0.7229036273135491,0.0,0.0,0.0,0.0,0.7018336624661756,0.0,0.0,0.0,0.0,0.0,0.581278274792504,0.581278274792504,0.0,0.0,0.7018336624661756,0.0,0.0,0.6249837338807299,0.0,0.0,0.0,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
565.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6349024097665559,0.6349024097665559,0.0,0.0,0.0,0.0,0.7229036273135491,0.7229036273135491,0.0,0.0,0.0,0.0,0.7018336624661756,0.0,0.0,0.0,0.0,0.0,0.581278274792504,0.581278274792504,0.0,0.0,0.7018336624661756,0.0,0.0,0.6249837338807299,0.0,0.0,0.0,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
610.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6349024097665559,0.6349024097665559,0.0,0.0,0.0,0.0,0.7229036273135491,0.7229036273135491,0.0,0.0,0.5959902497945545,0.5959902497945545,0.7018336624661756,0.0,0.0,0.0,0.0,0.0,0.581278274792504,0.581278274792504,0.0,0.0,0.7018336624661756,0.0,0.0,0.6249837338807299,0.0,0.0,0.0,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
612.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.0,0.7229036273135491,0.7229036273135491,0.0,0.0,0.5959902497945545,0.5959902497945545,0.7018336624661756,0.0,0.0,0.0,0.0,0.0,0.581278274792504,0.581278274792504,0.0,0.0,0.7018336624661756,0.0,0.0,0.6249837338807299,0.0,0.0,0.0,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
642.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.0,0.7229036273135491,0.7229036273135491,0.0,0.0,0.5959902497945545,0.5959902497945545,0.7018336624661756,0.0,0.0,0.0,0.0,0.0,0.5931527285803073,0.5931527285803073,0.0,0.0,0.7018336624661756,0.0,0.0,0.6249837338807299,0.0,0.0,0.0,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
644.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.0,0.7229036273135491,0.7229036273135491,0.0,0.0,0.5959902497945545,0.5959902497945545,0.7018336624661756,0.0,0.0,0.0,0.0,0.0,0.5958868161481774,0.5958868161481774,0.0,0.0,0.7018336624661756,0.0,0.0,0.6249837338807299,0.0,0.0,0.0,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
654.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.0,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7303691670559721,0.7303691670559721,0.7018336624661756,0.0,0.0,0.0,0.0,0.0,0.5958868161481774,0.5958868161481774,0.0,0.0,0.7018336624661756,0.0,0.0,0.6249837338807299,0.0,0.0,0.0,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
749.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.0,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7606382056129133,0.7606382056129133,0.7018336624661756,0.0,0.0,0.0,0.0,0.0,0.5958868161481774,0.5958868161481774,0.0,0.0,0.7018336624661756,0.0,0.0,0.6249837338807299,0.0,0.0,0.0,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
751.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.0,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.7018336624661756,0.0,0.0,0.0,0.0,0.0,0.5958868161481774,0.5958868161481774,0.0,0.0,0.7018336624661756,0.0,0.0,0.6249837338807299,0.0,0.0,0.0,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
823.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.6095746834488399,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.7018336624661756,0.0,0.0,0.0,0.0,0.0,0.5958868161481774,0.5958868161481774,0.0,0.0,0.7018336624661756,0.0,0.0,0.6249837338807299,0.0,0.0,0.6095746834488399,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
883.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.6095746834488399,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.7619393321072612,0.0,0.0,0.0,0.0,0.0,0.5958868161481774,0.5958868161481774,0.0,0.0,0.7619393321072612,0.0,0.0,0.6249837338807299,0.0,0.0,0.6095746834488399,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
886.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.6095746834488399,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.7619393321072612,0.0,0.0,0.6135612875785952,0.0,0.0,0.5958868161481774,0.5958868161481774,0.0,0.0,0.7619393321072612,0.0,0.0,0.6249837338807299,0.0,0.0,0.6095746834488399,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
935.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.6095746834488399,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.7619393321072612,0.0,0.0,0.6135612875785952,0.0,0.0,0.5590793879272695,0.5590793879272695,0.0,0.0,0.7619393321072612,0.0,0.0,0.6249837338807299,0.0,0.0,0.6095746834488399,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
986.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.6095746834488399,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.7619393321072612,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.0,0.0,0.7619393321072612,0.0,0.0,0.6249837338807299,0.0,0.0,0.6095746834488399,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
1010.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.6095746834488399,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.0,0.0,0.5952305973472027,0.0,0.0,0.6249837338807299,0.0,0.0,0.6095746834488399,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
1018.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.6095746834488399,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.6218644387803539,0.6218644387803539,0.5952305973472027,0.0,0.0,0.6249837338807299,0.0,0.0,0.6095746834488399,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
1018.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.6095746834488399,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.7538651231698692,0.7538651231698692,0.5952305973472027,0.0,0.0,0.6249837338807299,0.0,0.0,0.6095746834488399,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
1083.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.6095746834488399,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.7538651231698692,0.7538651231698692,0.5952305973472027,0.4202944234920301,0.4202944234920301,0.6249837338807299,0.0,0.0,0.6095746834488399,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
1168.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.7589627894523124,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.7538651231698692,0.7538651231698692,0.5952305973472027,0.4202944234920301,0.4202944234920301,0.6249837338807299,0.0,0.0,0.7589627894523124,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
